$submission->id, $submission->user->username, $submission->created_at, $start_judging_time,  $judge_run_time, $seconds_to_submit, $total_pending_time
12770, thi_cuoiky-O11-23520530-FPVPS, 2024-01-11 01:14:35, 2024-01-11 01:14:35, 30482, 1775, 0
12771, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 01:14:36, 2024-01-11 01:14:37, 30560, 1776, 1
12772, thi_cuoiky-O112-23520064-9WRT1, 2024-01-11 01:14:41, 2024-01-11 01:14:41, 56730, 1781, 0
12773, thi_cuoiky-O112-23520175-ITNF6, 2024-01-11 01:14:44, 2024-01-11 01:14:44, 29159, 1784, 0
12774, thi_cuoiky-O112-23520595-CX5R3, 2024-01-11 01:14:46, 2024-01-11 01:14:47, 12534, 1786, 1
12775, thi_cuoiky-O11-23520322-5S0NP, 2024-01-11 01:14:46, 2024-01-11 01:14:47, 31940, 1786, 1
12776, thi_cuoiky-O110-23520455-HEH8J, 2024-01-11 01:14:49, 2024-01-11 01:14:50, 28396, 1789, 1
12777, thi_cuoiky-O110-23520557-MWXMV, 2024-01-11 01:14:49, 2024-01-11 01:14:50, 45817, 1789, 1
12778, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 01:14:51, 2024-01-11 01:14:52, 28701, 1791, 1
12779, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:14:54, 2024-01-11 01:14:55, 1978, 1794, 1
12780, thi_cuoiky-O11-23520878-EI3I2, 2024-01-11 01:15:01, 2024-01-11 01:15:01, 12137, 1801, 0
12781, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 01:15:02, 2024-01-11 01:15:02, 79421, 1802, 0
12782, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:15:02, 2024-01-11 01:15:03, 80701, 1802, 1
12783, thi_cuoiky-O110-23521634-VNYCH, 2024-01-11 01:15:02, 2024-01-11 01:15:03, 27820, 1802, 1
12784, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 01:15:09, 2024-01-11 01:15:09, 10354, 1809, 0
12785, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 01:15:18, 2024-01-11 01:15:18, 22920, 1818, 0
12786, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 01:15:19, 2024-01-11 01:15:19, 1736, 1819, 0
12787, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 01:15:22, 2024-01-11 01:15:22, 23186, 1822, 0
12788, thi_cuoiky-O110-23520962-RRQFE, 2024-01-11 01:15:26, 2024-01-11 01:15:26, 42000, 1826, 0
12789, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:15:28, 2024-01-11 01:15:28, 1781, 1828, 0
12790, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 01:15:30, 2024-01-11 01:15:31, 1281, 1830, 1
12791, thi_cuoiky-O112-23521011-QNLX5, 2024-01-11 01:15:33, 2024-01-11 01:15:33, 25797, 1833, 0
12792, thi_cuoiky-O11-22521602-170EV, 2024-01-11 01:15:33, 2024-01-11 01:15:33, 22784, 1833, 0
12793, thi_cuoiky-O112-23521214-FUBCR, 2024-01-11 01:15:41, 2024-01-11 01:15:41, 20606, 1841, 0
12794, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:15:48, 2024-01-11 01:15:49, 64731, 1848, 1
12795, thi_cuoiky-O112-23521548-14A05, 2024-01-11 01:15:52, 2024-01-11 01:15:52, 11186, 1852, 0
12796, thi_cuoiky-O110-23521020-NFRCI, 2024-01-11 01:15:52, 2024-01-11 01:15:52, 11111, 1852, 0
12797, thi_cuoiky-O11-23520442-C21O2, 2024-01-11 01:15:53, 2024-01-11 01:15:54, 68465, 1853, 1
12798, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:15:54, 2024-01-11 01:15:54, 1646, 1854, 0
12799, thi_cuoiky-O11-23520845-IC7WD, 2024-01-11 01:15:58, 2024-01-11 01:15:58, 73612, 1858, 0
12800, thi_cuoiky-O11-23521101-R40A2, 2024-01-11 01:15:59, 2024-01-11 01:15:59, 11795, 1859, 0
12801, thi_cuoiky-O110-23521792-K535K, 2024-01-11 01:16:00, 2024-01-11 01:16:00, 13590, 1860, 0
12802, thi_cuoiky-O112-23521011-QNLX5, 2024-01-11 01:16:03, 2024-01-11 01:16:03, 43659, 1863, 0
12803, thi_cuoiky-O110-23520819-FLDWP, 2024-01-11 01:16:03, 2024-01-11 01:16:03, 39220, 1863, 0
12804, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:16:06, 2024-01-11 01:16:06, 41646, 1866, 0
12805, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 01:16:12, 2024-01-11 01:16:12, 46303, 1872, 0
12806, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 01:16:12, 2024-01-11 01:16:12, 65010, 1872, 0
12807, thi_cuoiky-O11-23521013-47MX5, 2024-01-11 01:16:12, 2024-01-11 01:16:12, 83578, 1872, 0
12808, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:16:14, 2024-01-11 01:16:15, 49129, 1874, 1
12809, thi_cuoiky-O110-23521116-LA7UY, 2024-01-11 01:16:14, 2024-01-11 01:16:15, 18057, 1874, 1
12810, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:16:17, 2024-01-11 01:16:17, 48764, 1877, 0
12811, thi_cuoiky-O11-23520453-RBLAK, 2024-01-11 01:16:19, 2024-01-11 01:16:19, 47656, 1879, 0
12812, thi_cuoiky-O112-21522648-Q4EV6, 2024-01-11 01:16:20, 2024-01-11 01:16:20, 2141, 1880, 0
12813, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:16:23, 2024-01-11 01:16:23, 2141, 1883, 0
12814, thi_cuoiky-O112-23521032-A9GAT, 2024-01-11 01:16:23, 2024-01-11 01:16:24, 20712, 1883, 1
12815, thi_cuoiky-O112-23521341-L4RKE, 2024-01-11 01:16:24, 2024-01-11 01:16:24, 55267, 1884, 0
12816, thi_cuoiky-O11-23520158-26N31, 2024-01-11 01:16:27, 2024-01-11 01:16:27, 130278, 1887, 0
12817, thi_cuoiky-O112-23520549-6O83W, 2024-01-11 01:16:31, 2024-01-11 01:16:31, 16782, 1891, 0
12818, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 01:16:32, 2024-01-11 01:16:33, 134874, 1892, 1
12819, thi_cuoiky-O110-23520699-MS8UG, 2024-01-11 01:16:32, 2024-01-11 01:16:33, 17412, 1892, 1
12820, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:16:38, 2024-01-11 01:16:38, 133206, 1898, 0
12821, thi_cuoiky-O110-23521293-O145K, 2024-01-11 01:16:40, 2024-01-11 01:16:40, 62859, 1900, 0
12822, thi_cuoiky-O112-23521220-XNYTN, 2024-01-11 01:16:45, 2024-01-11 01:16:46, 96340, 1905, 1
12823, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 01:16:47, 2024-01-11 01:16:48, 54785, 1907, 1
12824, thi_cuoiky-O11-22520649-4TJVM, 2024-01-11 01:16:50, 2024-01-11 01:16:50, 62598, 1910, 0
12825, thi_cuoiky-O110-23520557-MWXMV, 2024-01-11 01:16:50, 2024-01-11 01:16:51, 133826, 1910, 1
12826, thi_cuoiky-O112-23521032-A9GAT, 2024-01-11 01:16:51, 2024-01-11 01:16:52, 24844, 1911, 1
12827, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:16:52, 2024-01-11 01:16:52, 61098, 1912, 0
12828, thi_cuoiky-O11-23520553-6UDY8, 2024-01-11 01:16:52, 2024-01-11 01:16:53, 32979, 1912, 1
12829, thi_cuoiky-O112-23520167-NRQ3N, 2024-01-11 01:16:53, 2024-01-11 01:16:54, 57299, 1913, 1
12830, thi_cuoiky-O110-23521543-186J0, 2024-01-11 01:16:55, 2024-01-11 01:16:55, 2532, 1915, 0
12831, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:16:56, 2024-01-11 01:16:58, 32770, 1916, 2
12832, thi_cuoiky-O110-23521543-186J0, 2024-01-11 01:16:58, 2024-01-11 01:16:59, 3148, 1918, 1
12833, thi_cuoiky-O11-23520270-QCPJK, 2024-01-11 01:16:59, 2024-01-11 01:17:04, 61449, 1919, 5
12834, thi_cuoiky-O11-22521602-170EV, 2024-01-11 01:17:07, 2024-01-11 01:17:08, 57314, 1927, 1
12835, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:17:10, 2024-01-11 01:17:10, 57889, 1930, 0
12836, thi_cuoiky-O110-23520790-Z91LF, 2024-01-11 01:17:11, 2024-01-11 01:17:11, 63043, 1931, 0
12837, thi_cuoiky-O112-23520311-E9D4O, 2024-01-11 01:17:12, 2024-01-11 01:17:12, 19729, 1932, 0
12838, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:17:15, 2024-01-11 01:17:16, 3159, 1935, 1
12839, thi_cuoiky-O11-23520259-5GGAJ, 2024-01-11 01:17:18, 2024-01-11 01:17:18, 21242, 1938, 0
12840, thi_cuoiky-O11-23520618-ELW21, 2024-01-11 01:17:20, 2024-01-11 01:17:21, 139628, 1940, 1
12841, thi_cuoiky-O11-23520368-5MFQV, 2024-01-11 01:17:24, 2024-01-11 01:17:24, 108860, 1944, 0
12842, thi_cuoiky-O110-23520474-85UWG, 2024-01-11 01:17:26, 2024-01-11 01:17:26, 21951, 1946, 0
12843, thi_cuoiky-O110-23520455-HEH8J, 2024-01-11 01:17:27, 2024-01-11 01:17:27, 59479, 1947, 0
12844, thi_cuoiky-O11-23520666-LPBLB, 2024-01-11 01:17:28, 2024-01-11 01:17:34, 3412, 1948, 6
12845, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:17:30, 2024-01-11 01:17:34, 2859, 1950, 4
12846, thi_cuoiky-O110-23521262-BYG58, 2024-01-11 01:17:35, 2024-01-11 01:17:37, 109609, 1955, 2
12847, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 01:17:35, 2024-01-11 01:17:36, 64314, 1955, 1
12848, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:17:36, 2024-01-11 01:17:39, 22912, 1956, 3
12849, thi_cuoiky-O110-23521543-186J0, 2024-01-11 01:17:37, 2024-01-11 01:17:40, 3123, 1957, 3
12850, thi_cuoiky-O112-21522648-Q4EV6, 2024-01-11 01:17:42, 2024-01-11 01:17:44, 3259, 1962, 2
12851, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 01:17:43, 2024-01-11 01:17:45, 63421, 1963, 2
12852, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:17:45, 2024-01-11 01:17:45, 62631, 1965, 0
12853, thi_cuoiky-O112-23521574-MDSBT, 2024-01-11 01:17:46, 2024-01-11 01:17:48, 63672, 1966, 2
12854, thi_cuoiky-O110-23521148-JM661, 2024-01-11 01:17:47, 2024-01-11 01:17:48, 20978, 1967, 1
12855, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:17:48, 2024-01-11 01:17:53, 63144, 1968, 5
12856, thi_cuoiky-O112-23520827-1T05E, 2024-01-11 01:17:49, 2024-01-11 01:17:54, 21096, 1969, 5
12857, thi_cuoiky-O110-23520754-TUV7G, 2024-01-11 01:17:50, 2024-01-11 01:17:55, 64729, 1970, 5
12858, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 01:17:53, 2024-01-11 01:18:04, 106757, 1973, 11
12859, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 01:17:55, 2024-01-11 01:18:06, 152073, 1975, 11
12860, thi_cuoiky-O112-23520757-JKBD4, 2024-01-11 01:18:01, 2024-01-11 01:18:06, 24316, 1981, 5
12861, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:18:04, 2024-01-11 01:18:15, 71030, 1984, 11
12862, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:18:04, 2024-01-11 01:18:08, 73006, 1984, 4
12863, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:18:04, 2024-01-11 01:18:10, 2767, 1984, 6
12864, thi_cuoiky-O11-23520070-X0IH7, 2024-01-11 01:18:05, 2024-01-11 01:18:17, 122065, 1985, 12
12865, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:18:06, 2024-01-11 01:18:18, 36164, 1986, 12
12866, thi_cuoiky-O112-23520189-ESBL7, 2024-01-11 01:18:09, 2024-01-11 01:18:25, 26591, 1989, 16
12867, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:18:19, 2024-01-11 01:18:28, 73562, 1999, 9
12868, thi_cuoiky-O110-23520962-RRQFE, 2024-01-11 01:18:21, 2024-01-11 01:18:31, 123609, 2001, 10
12869, thi_cuoiky-O112-23521544-4UHDV, 2024-01-11 01:18:24, 2024-01-11 01:18:39, 123941, 2004, 15
12870, thi_cuoiky-O112-23520427-1HSYY, 2024-01-11 01:18:26, 2024-01-11 01:18:43, 28365, 2006, 17
12871, thi_cuoiky-O11-15520755-9TYXX, 2024-01-11 01:18:27, 2024-01-11 01:18:51, 74592, 2007, 24
12872, thi_cuoiky-O11-23521013-47MX5, 2024-01-11 01:18:27, 2024-01-11 01:18:50, 127669, 2007, 23
12873, thi_cuoiky-O112-23521795-21NDE, 2024-01-11 01:18:31, 2024-01-11 01:18:51, 4071, 2011, 20
12874, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:18:36, 2024-01-11 01:18:51, 128529, 2016, 15
12875, thi_cuoiky-O112-23520652-85UAD, 2024-01-11 01:18:37, 2024-01-11 01:18:52, 136037, 2017, 15
12876, thi_cuoiky-O11-23520322-5S0NP, 2024-01-11 01:18:38, 2024-01-11 01:18:52, 76550, 2018, 14
12877, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:18:39, 2024-01-11 01:18:54, 73037, 2019, 15
12878, thi_cuoiky-O110-23521116-LA7UY, 2024-01-11 01:18:43, 2024-01-11 01:18:57, 26551, 2023, 14
12879, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 01:18:46, 2024-01-11 01:18:57, 132095, 2026, 11
12880, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 01:18:49, 2024-01-11 01:19:00, 72492, 2029, 11
12881, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:18:50, 2024-01-11 01:19:07, 3073, 2030, 17
12882, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:18:51, 2024-01-11 01:19:13, 3081, 2031, 22
12883, thi_cuoiky-O112-23520549-6O83W, 2024-01-11 01:18:51, 2024-01-11 01:19:10, 25567, 2031, 19
12884, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:18:53, 2024-01-11 01:19:14, 168040, 2033, 21
12885, thi_cuoiky-O11-23520259-5GGAJ, 2024-01-11 01:18:54, 2024-01-11 01:19:17, 26178, 2034, 23
12886, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 01:18:57, 2024-01-11 01:19:22, 170127, 2037, 25
12887, thi_cuoiky-O112-23521010-4I8IW, 2024-01-11 01:18:58, 2024-01-11 01:19:24, 135606, 2038, 26
12888, thi_cuoiky-O110-23520682-J5MK5, 2024-01-11 01:19:06, 2024-01-11 01:19:29, 77838, 2046, 23
12889, thi_cuoiky-O110-23520292-L34ZJ, 2024-01-11 01:19:06, 2024-01-11 01:19:27, 79083, 2046, 21
12890, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 01:19:10, 2024-01-11 01:19:41, 81256, 2050, 31
12891, thi_cuoiky-O11-23520158-26N31, 2024-01-11 01:19:10, 2024-01-11 01:19:36, 158268, 2050, 26
12892, thi_cuoiky-O11-23520530-FPVPS, 2024-01-11 01:19:12, 2024-01-11 01:19:44, 160732, 2052, 32
12893, thi_cuoiky-O112-23520595-CX5R3, 2024-01-11 01:19:15, 2024-01-11 01:19:45, 3704, 2055, 30
12894, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 01:19:21, 2024-01-11 01:19:50, 81986, 2061, 29
12895, thi_cuoiky-O11-23520553-6UDY8, 2024-01-11 01:19:29, 2024-01-11 01:19:54, 30207, 2069, 25
12896, thi_cuoiky-O112-23520461-LKS7O, 2024-01-11 01:19:30, 2024-01-11 01:20:10, 88662, 2070, 40
12897, thi_cuoiky-O112-23520772-62GF3, 2024-01-11 01:19:30, 2024-01-11 01:20:09, 30947, 2070, 39
12898, thi_cuoiky-O11-23520701-P7KJN, 2024-01-11 01:19:34, 2024-01-11 01:20:13, 159677, 2074, 39
12899, thi_cuoiky-O110-23521336-V9E2F, 2024-01-11 01:19:35, 2024-01-11 01:20:16, 85075, 2075, 41
12900, thi_cuoiky-O11-23520986-LWMF5, 2024-01-11 01:19:41, 2024-01-11 01:20:19, 143315, 2081, 38
12901, thi_cuoiky-O110-23520819-FLDWP, 2024-01-11 01:19:47, 2024-01-11 01:20:24, 81397, 2087, 37
12902, thi_cuoiky-O11-23520329-OEAU3, 2024-01-11 01:19:49, 2024-01-11 01:20:38, 171824, 2089, 49
12903, thi_cuoiky-O11-23520618-ELW21, 2024-01-11 01:19:53, 2024-01-11 01:20:44, 165822, 2093, 51
12904, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:19:53, 2024-01-11 01:20:38, 33520, 2093, 45
12905, thi_cuoiky-O112-23520175-ITNF6, 2024-01-11 01:19:53, 2024-01-11 01:20:40, 82963, 2093, 47
12906, thi_cuoiky-O110-23521189-P8TJZ, 2024-01-11 01:19:58, 2024-01-11 01:20:47, 132321, 2098, 49
12907, thi_cuoiky-O112-23520950-8TS6P, 2024-01-11 01:19:58, 2024-01-11 01:20:47, 81636, 2098, 49
12908, thi_cuoiky-O112-23521032-A9GAT, 2024-01-11 01:19:59, 2024-01-11 01:21:01, 35731, 2099, 62
12909, thi_cuoiky-O110-23520610-QT5N7, 2024-01-11 01:20:00, 2024-01-11 01:21:02, 81603, 2100, 62
12910, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 01:20:04, 2024-01-11 01:21:04, 80122, 2104, 60
12911, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 01:20:05, 2024-01-11 01:21:09, 79133, 2105, 64
12912, thi_cuoiky-O112-23521137-M1L0D, 2024-01-11 01:20:18, 2024-01-11 01:21:12, 40956, 2118, 54
12913, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:20:19, 2024-01-11 01:21:13, 80814, 2119, 54
12914, thi_cuoiky-O11-23520199-51GDB, 2024-01-11 01:20:23, 2024-01-11 01:21:15, 133458, 2123, 52
12915, thi_cuoiky-O11-23520044-X70JI, 2024-01-11 01:20:37, 2024-01-11 01:21:15, 79130, 2137, 38
12916, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:20:39, 2024-01-11 01:21:15, 163573, 2139, 36
12917, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 01:20:45, 2024-01-11 01:21:40, 3455, 2145, 55
12918, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:20:47, 2024-01-11 01:21:43, 4758, 2147, 56
12919, thi_cuoiky-O11-23520526-3M4BH, 2024-01-11 01:20:49, 2024-01-11 01:21:45, 164287, 2149, 56
12920, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 01:20:53, 2024-01-11 01:21:47, 133960, 2153, 54
12921, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 01:21:00, 2024-01-11 01:21:48, 4102, 2160, 48
12922, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 01:21:05, 2024-01-11 01:21:56, 81463, 2165, 51
12923, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:21:08, 2024-01-11 01:21:57, 3299, 2168, 49
12924, thi_cuoiky-O110-23521262-BYG58, 2024-01-11 01:21:14, 2024-01-11 01:22:01, 139120, 2174, 47
12925, thi_cuoiky-O112-23520549-6O83W, 2024-01-11 01:21:15, 2024-01-11 01:22:03, 27534, 2175, 48
12926, thi_cuoiky-O112-23521676-CH9B6, 2024-01-11 01:21:22, 2024-01-11 01:22:06, 84500, 2182, 44
12927, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:21:25, 2024-01-11 01:22:11, 127154, 2185, 46
12928, thi_cuoiky-O112-23521159-TSXT9, 2024-01-11 01:21:27, 2024-01-11 01:22:13, 32163, 2187, 46
12929, thi_cuoiky-O112-23520595-CX5R3, 2024-01-11 01:21:29, 2024-01-11 01:22:16, 29248, 2189, 47
12930, thi_cuoiky-O11-23520397-3F5O5, 2024-01-11 01:21:35, 2024-01-11 01:22:27, 28537, 2195, 52
12931, thi_cuoiky-O112-23520427-1HSYY, 2024-01-11 01:21:37, 2024-01-11 01:22:27, 30728, 2197, 50
12932, thi_cuoiky-O112-23520677-OJ2LK, 2024-01-11 01:21:38, 2024-01-11 01:22:29, 86199, 2198, 51
12933, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:21:38, 2024-01-11 01:22:28, 3567, 2198, 50
12934, thi_cuoiky-O112-23521392-E4XJ7, 2024-01-11 01:21:46, 2024-01-11 01:22:33, 32438, 2206, 47
12935, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 01:21:51, 2024-01-11 01:22:33, 85478, 2211, 42
12936, thi_cuoiky-O11-23520270-QCPJK, 2024-01-11 01:21:59, 2024-01-11 01:22:34, 87820, 2219, 35
12937, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:22:00, 2024-01-11 01:22:36, 3830, 2220, 36
12938, thi_cuoiky-O11-23520845-IC7WD, 2024-01-11 01:22:02, 2024-01-11 01:22:41, 131717, 2222, 39
12939, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:22:07, 2024-01-11 01:22:46, 4750, 2227, 39
12940, thi_cuoiky-O112-23520772-62GF3, 2024-01-11 01:22:07, 2024-01-11 01:22:43, 26415, 2227, 36
12941, thi_cuoiky-O112-23520757-JKBD4, 2024-01-11 01:22:10, 2024-01-11 01:22:47, 3779, 2230, 37
12942, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:22:15, 2024-01-11 01:22:53, 3094, 2235, 38
12943, thi_cuoiky-O11-20520393-Z0ZPX, 2024-01-11 01:22:17, 2024-01-11 01:22:54, 161711, 2237, 37
12944, thi_cuoiky-O110-23521543-186J0, 2024-01-11 01:22:18, 2024-01-11 01:22:55, 3427, 2238, 37
12945, thi_cuoiky-O110-23520093-THZQJ, 2024-01-11 01:22:28, 2024-01-11 01:22:56, 2429, 2248, 28
12946, thi_cuoiky-O110-23520947-YHJE0, 2024-01-11 01:22:33, 2024-01-11 01:22:58, 80364, 2253, 25
12947, thi_cuoiky-O11-22521602-170EV, 2024-01-11 01:22:34, 2024-01-11 01:22:59, 81794, 2254, 25
12948, thi_cuoiky-O112-23520419-2U4QZ, 2024-01-11 01:22:35, 2024-01-11 01:23:02, 158981, 2255, 27
12949, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:22:40, 2024-01-11 01:23:02, 43299, 2260, 22
12950, thi_cuoiky-O110-23520349-0UFHA, 2024-01-11 01:22:43, 2024-01-11 01:23:03, 81063, 2263, 20
12951, thi_cuoiky-O11-23520259-5GGAJ, 2024-01-11 01:22:46, 2024-01-11 01:23:11, 31917, 2266, 25
12952, thi_cuoiky-O110-23520754-TUV7G, 2024-01-11 01:22:46, 2024-01-11 01:23:09, 79882, 2266, 23
12953, thi_cuoiky-O112-23521214-FUBCR, 2024-01-11 01:22:50, 2024-01-11 01:23:29, 73064, 2270, 39
12954, thi_cuoiky-O11-23520044-X70JI, 2024-01-11 01:22:50, 2024-01-11 01:23:20, 134098, 2270, 30
12955, thi_cuoiky-O112-23520155-57HHB, 2024-01-11 01:22:53, 2024-01-11 01:23:33, 27396, 2273, 40
12956, thi_cuoiky-O11-23520070-X0IH7, 2024-01-11 01:23:10, 2024-01-11 01:23:33, 126941, 2290, 23
12957, thi_cuoiky-O112-23521445-NU5MA, 2024-01-11 01:23:11, 2024-01-11 01:23:34, 122045, 2291, 23
12958, thi_cuoiky-O112-23520802-ZP7FN, 2024-01-11 01:23:12, 2024-01-11 01:23:47, 121976, 2292, 35
12959, thi_cuoiky-O112-23521063-9N30C, 2024-01-11 01:23:13, 2024-01-11 01:23:58, 71765, 2293, 45
12960, thi_cuoiky-O11-23520513-15VRI, 2024-01-11 01:23:13, 2024-01-11 01:23:47, 153347, 2293, 34
12961, thi_cuoiky-O11-23520666-LPBLB, 2024-01-11 01:23:14, 2024-01-11 01:24:00, 73145, 2294, 46
12962, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:23:19, 2024-01-11 01:24:03, 124124, 2299, 44
12963, thi_cuoiky-O110-23520093-THZQJ, 2024-01-11 01:23:20, 2024-01-11 01:24:04, 2475, 2300, 44
12964, thi_cuoiky-O112-23520683-WOO88, 2024-01-11 01:23:21, 2024-01-11 01:24:04, 126540, 2301, 43
12965, thi_cuoiky-O110-23520455-HEH8J, 2024-01-11 01:23:26, 2024-01-11 01:24:05, 26443, 2306, 39
12966, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:23:27, 2024-01-11 01:24:09, 75938, 2307, 42
12967, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:23:28, 2024-01-11 01:24:09, 72332, 2308, 41
12968, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:23:33, 2024-01-11 01:24:22, 74057, 2313, 49
12969, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 01:23:47, 2024-01-11 01:24:25, 71702, 2327, 38
12970, thi_cuoiky-O110-23520444-TXESG, 2024-01-11 01:23:47, 2024-01-11 01:24:23, 149189, 2327, 36
12971, thi_cuoiky-O110-23520207-8Z75O, 2024-01-11 01:23:47, 2024-01-11 01:24:24, 152198, 2327, 37
12972, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:23:52, 2024-01-11 01:24:33, 2530, 2332, 41
12973, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:23:57, 2024-01-11 01:24:34, 72226, 2337, 37
12974, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:24:09, 2024-01-11 01:24:38, 159504, 2349, 29
12975, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:24:09, 2024-01-11 01:24:34, 25646, 2349, 25
12976, thi_cuoiky-O110-23521336-V9E2F, 2024-01-11 01:24:11, 2024-01-11 01:24:46, 78003, 2351, 35
12977, thi_cuoiky-O110-23520947-YHJE0, 2024-01-11 01:24:34, 2024-01-11 01:24:54, 77027, 2374, 20
12978, thi_cuoiky-O11-23520368-5MFQV, 2024-01-11 01:24:37, 2024-01-11 01:25:01, 129361, 2377, 24
12979, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 01:24:38, 2024-01-11 01:25:11, 3193, 2378, 33
12980, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 01:24:40, 2024-01-11 01:25:15, 27434, 2380, 35
12981, thi_cuoiky-O112-23520406-Z4R5H, 2024-01-11 01:24:46, 2024-01-11 01:25:15, 26745, 2386, 29
12982, thi_cuoiky-O110-23520466-DOG7L, 2024-01-11 01:24:52, 2024-01-11 01:25:26, 76423, 2392, 34
12983, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:24:52, 2024-01-11 01:25:23, 156503, 2392, 31
12984, thi_cuoiky-O11-23520530-FPVPS, 2024-01-11 01:24:53, 2024-01-11 01:25:36, 133874, 2393, 43
12985, thi_cuoiky-O112-23520613-NRPYX, 2024-01-11 01:24:56, 2024-01-11 01:25:36, 82663, 2396, 40
12986, thi_cuoiky-O11-23520856-JKUVH, 2024-01-11 01:25:00, 2024-01-11 01:25:37, 77363, 2400, 37
12987, thi_cuoiky-O11-23521106-BVWRR, 2024-01-11 01:25:02, 2024-01-11 01:25:40, 77105, 2402, 38
